threshold_percents	cluster_id	representative	cluster_size
90	1134	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_33.pdb	1
90	1135	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_34.pdb	1
90	1136	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_35.pdb	1
90	1137	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_36.pdb	1
90	1138	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_37.pdb	1
90	1139	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_38.pdb	1
90	1140	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_39.pdb	1
90	1141	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_4.pdb	1
90	1142	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_40.pdb	1
90	1143	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_42.pdb	1
90	1144	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_43.pdb	1
90	1145	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_44.pdb	1
90	1146	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_45.pdb	1
90	1147	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_46.pdb	1
90	1148	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_47.pdb	1
90	1149	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_48.pdb	1
90	1150	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_49.pdb	1
90	1151	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_5.pdb	1
90	1152	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_50.pdb	1
90	1153	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_51.pdb	1
90	1154	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_52.pdb	1
90	1155	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_53.pdb	1
90	1156	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_54.pdb	1
90	1157	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_55.pdb	1
90	1158	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_56.pdb	1
90	1159	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_57.pdb	1
90	1160	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_58.pdb	1
90	1161	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_59.pdb	1
90	1162	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_6.pdb	1
90	1163	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_60.pdb	1
90	1164	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_61.pdb	1
90	1165	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_62.pdb	1
90	1166	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_63.pdb	1
90	1167	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_64.pdb	1
90	1168	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_65.pdb	1
90	1169	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_66.pdb	1
90	1170	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_7.pdb	1
90	1171	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_8.pdb	1
90	1172	afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_9.pdb	1
90	1173	afm_dropout_noSM_woTemplates_model_1_multimer_v2_pred_45.pdb	1
90	1174	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_28.pdb	1
90	1175	afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_37.pdb	1
90	1176	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_1.pdb	1
90	1177	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_12.pdb	1
90	1178	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_15.pdb	1
90	1179	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_18.pdb	1
90	1180	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_19.pdb	1
90	1181	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_20.pdb	1
90	1182	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_22.pdb	1
90	1183	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_25.pdb	1
90	1184	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_27.pdb	1
90	1185	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_29.pdb	1
90	1186	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_30.pdb	1
90	1187	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_31.pdb	1
90	1188	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_32.pdb	1
90	1189	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_33.pdb	1
90	1190	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_36.pdb	1
90	1191	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_37.pdb	1
90	1192	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_41.pdb	1
90	1193	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_42.pdb	1
90	1194	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_43.pdb	1
90	1195	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_45.pdb	1
90	1196	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_47.pdb	1
90	1197	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_48.pdb	1
90	1198	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_52.pdb	1
90	1199	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_54.pdb	1
90	1200	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_55.pdb	1
90	1201	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_57.pdb	1
90	1202	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_58.pdb	1
90	1203	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_6.pdb	1
90	1204	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_60.pdb	1
90	1205	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_62.pdb	1
90	1206	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_64.pdb	1
90	1207	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_65.pdb	1
90	1208	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_66.pdb	1
90	1209	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_7.pdb	1
90	1210	afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_8.pdb	1
90	1211	afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_12.pdb	1
90	1212	afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_21.pdb	1
90	1213	afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_27.pdb	1
90	1214	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_27.pdb	1
90	1215	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_5.pdb	1
90	1216	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_51.pdb	1
90	1217	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_55.pdb	1
90	1218	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_58.pdb	1
90	1219	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_60.pdb	1
90	1220	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_65.pdb	1
90	1221	afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_7.pdb	1
90	1222	afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_43.pdb	1
90	1223	afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_0.pdb	1
90	1224	afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_18.pdb	1
90	1225	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_10.pdb	1
90	1226	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_11.pdb	1
90	1227	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_12.pdb	1
90	1228	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_16.pdb	1
90	1229	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_17.pdb	1
90	1230	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_18.pdb	1
90	1231	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_20.pdb	1
90	1232	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_26.pdb	1
90	1233	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_29.pdb	1
90	1234	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_34.pdb	1
90	1235	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_35.pdb	1
90	1236	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_36.pdb	1
90	1237	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_37.pdb	1
90	1238	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_45.pdb	1
90	1239	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_46.pdb	1
90	1240	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_47.pdb	1
90	1241	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_5.pdb	1
90	1242	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_51.pdb	1
90	1243	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_54.pdb	1
90	1244	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_55.pdb	1
90	1245	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_56.pdb	1
90	1246	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_57.pdb	1
90	1247	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_58.pdb	1
90	1248	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_59.pdb	1
90	1249	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_6.pdb	1
90	1250	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_64.pdb	1
90	1251	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_66.pdb	1
90	1252	afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_8.pdb	1
90	1253	afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_44.pdb	1
90	1254	afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_9.pdb	1
90	1255	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_0.pdb	1
90	1256	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_1.pdb	1
90	1257	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_10.pdb	1
90	1258	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_11.pdb	1
90	1259	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_12.pdb	1
90	1260	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_13.pdb	1
90	1261	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_14.pdb	1
90	1262	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_15.pdb	1
90	1263	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_16.pdb	1
90	1264	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_19.pdb	1
90	1265	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_2.pdb	1
90	1266	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_20.pdb	1
90	1267	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_21.pdb	1
90	1268	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_22.pdb	1
90	1269	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_23.pdb	1
90	1270	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_24.pdb	1
90	1271	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_25.pdb	1
90	1272	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_26.pdb	1
90	1273	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_27.pdb	1
90	1274	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_28.pdb	1
90	1275	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_29.pdb	1
90	1276	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_3.pdb	1
90	1277	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_30.pdb	1
90	1278	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_31.pdb	1
90	1279	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_32.pdb	1
90	1280	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_33.pdb	1
90	1281	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_34.pdb	1
90	1282	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_35.pdb	1
90	1283	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_36.pdb	1
90	1284	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_37.pdb	1
90	1285	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_38.pdb	1
90	1286	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_39.pdb	1
90	1287	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_4.pdb	1
90	1288	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_40.pdb	1
90	1289	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_41.pdb	1
90	1290	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_42.pdb	1
90	1291	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_43.pdb	1
90	1292	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_45.pdb	1
90	1293	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_46.pdb	1
90	1294	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_47.pdb	1
90	1295	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_48.pdb	1
90	1296	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_49.pdb	1
90	1297	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_5.pdb	1
90	1298	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_50.pdb	1
90	1299	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_51.pdb	1
90	1300	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_52.pdb	1
90	1301	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_53.pdb	1
90	1302	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_54.pdb	1
90	1303	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_55.pdb	1
90	1304	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_56.pdb	1
90	1305	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_57.pdb	1
90	1306	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_58.pdb	1
90	1307	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_59.pdb	1
90	1308	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_6.pdb	1
90	1309	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_60.pdb	1
90	1310	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_61.pdb	1
90	1311	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_62.pdb	1
90	1312	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_63.pdb	1
90	1313	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_64.pdb	1
90	1314	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_65.pdb	1
90	1315	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_66.pdb	1
90	1316	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_7.pdb	1
90	1317	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_8.pdb	1
90	1318	afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_9.pdb	1
90	1319	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_1.pdb	1
90	1320	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_11.pdb	1
90	1321	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_14.pdb	1
90	1322	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_15.pdb	1
90	1323	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_17.pdb	1
90	1324	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_19.pdb	1
90	1325	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_27.pdb	1
90	1326	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_31.pdb	1
90	1327	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_34.pdb	1
90	1328	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_36.pdb	1
90	1329	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_38.pdb	1
90	1330	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_40.pdb	1
90	1331	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_42.pdb	1
90	1332	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_47.pdb	1
90	1333	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_48.pdb	1
90	1334	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_49.pdb	1
90	1335	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_5.pdb	1
90	1336	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_50.pdb	1
90	1337	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_52.pdb	1
90	1338	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_53.pdb	1
90	1339	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_56.pdb	1
90	1340	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_57.pdb	1
90	1341	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_63.pdb	1
90	1342	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_65.pdb	1
90	1343	afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_8.pdb	1
90	1344	afm_woTemplates_model_1_multimer_v1_pred_18.pdb	1
90	1345	afm_woTemplates_model_1_multimer_v1_pred_19.pdb	1
90	1346	afm_woTemplates_model_1_multimer_v1_pred_22.pdb	1
90	1347	afm_woTemplates_model_1_multimer_v1_pred_24.pdb	1
90	1348	afm_woTemplates_model_1_multimer_v1_pred_27.pdb	1
90	1349	afm_woTemplates_model_1_multimer_v1_pred_33.pdb	1
90	1350	afm_woTemplates_model_1_multimer_v1_pred_34.pdb	1
90	1351	afm_woTemplates_model_1_multimer_v1_pred_38.pdb	1
90	1352	afm_woTemplates_model_1_multimer_v1_pred_40.pdb	1
90	1353	afm_woTemplates_model_1_multimer_v1_pred_42.pdb	1
90	1354	afm_woTemplates_model_1_multimer_v1_pred_45.pdb	1
90	1355	afm_woTemplates_model_1_multimer_v1_pred_49.pdb	1
90	1356	afm_woTemplates_model_1_multimer_v1_pred_5.pdb	1
90	1357	afm_woTemplates_model_1_multimer_v1_pred_50.pdb	1
90	1358	afm_woTemplates_model_1_multimer_v1_pred_55.pdb	1
90	1359	afm_woTemplates_model_1_multimer_v1_pred_57.pdb	1
90	1360	afm_woTemplates_model_1_multimer_v1_pred_58.pdb	1
90	1361	afm_woTemplates_model_1_multimer_v1_pred_61.pdb	1
90	1362	afm_woTemplates_model_1_multimer_v1_pred_62.pdb	1
90	1363	afm_woTemplates_model_1_multimer_v1_pred_65.pdb	1
90	1364	afm_woTemplates_model_1_multimer_v2_pred_12.pdb	1
90	1365	afm_woTemplates_model_2_multimer_v1_pred_10.pdb	1
90	1366	afm_woTemplates_model_2_multimer_v1_pred_12.pdb	1
90	1367	afm_woTemplates_model_2_multimer_v1_pred_14.pdb	1
90	1368	afm_woTemplates_model_2_multimer_v1_pred_19.pdb	1
90	1369	afm_woTemplates_model_2_multimer_v1_pred_2.pdb	1
90	1370	afm_woTemplates_model_2_multimer_v1_pred_26.pdb	1
90	1371	afm_woTemplates_model_2_multimer_v1_pred_3.pdb	1
90	1372	afm_woTemplates_model_2_multimer_v1_pred_30.pdb	1
90	1373	afm_woTemplates_model_2_multimer_v1_pred_33.pdb	1
90	1374	afm_woTemplates_model_2_multimer_v1_pred_37.pdb	1
90	1375	afm_woTemplates_model_2_multimer_v1_pred_43.pdb	1
90	1376	afm_woTemplates_model_2_multimer_v1_pred_44.pdb	1
90	1377	afm_woTemplates_model_2_multimer_v1_pred_46.pdb	1
90	1378	afm_woTemplates_model_2_multimer_v1_pred_47.pdb	1
90	1379	afm_woTemplates_model_2_multimer_v1_pred_50.pdb	1
90	1380	afm_woTemplates_model_2_multimer_v1_pred_51.pdb	1
90	1381	afm_woTemplates_model_2_multimer_v1_pred_52.pdb	1
90	1382	afm_woTemplates_model_2_multimer_v1_pred_54.pdb	1
90	1383	afm_woTemplates_model_2_multimer_v1_pred_6.pdb	1
90	1384	afm_woTemplates_model_2_multimer_v1_pred_63.pdb	1
90	1385	afm_woTemplates_model_2_multimer_v1_pred_65.pdb	1
90	1386	afm_woTemplates_model_2_multimer_v1_pred_66.pdb	1
90	1387	afm_woTemplates_model_3_multimer_v1_pred_10.pdb	1
90	1388	afm_woTemplates_model_3_multimer_v1_pred_14.pdb	1
90	1389	afm_woTemplates_model_3_multimer_v1_pred_2.pdb	1
90	1390	afm_woTemplates_model_3_multimer_v1_pred_24.pdb	1
90	1391	afm_woTemplates_model_3_multimer_v1_pred_27.pdb	1
90	1392	afm_woTemplates_model_3_multimer_v1_pred_35.pdb	1
90	1393	afm_woTemplates_model_3_multimer_v1_pred_48.pdb	1
90	1394	afm_woTemplates_model_3_multimer_v1_pred_54.pdb	1
90	1395	afm_woTemplates_model_3_multimer_v1_pred_55.pdb	1
90	1396	afm_woTemplates_model_3_multimer_v1_pred_57.pdb	1
90	1397	afm_woTemplates_model_3_multimer_v1_pred_63.pdb	1
90	1398	afm_woTemplates_model_3_multimer_v3_pred_64.pdb	1
90	1399	afm_woTemplates_model_4_multimer_v1_pred_15.pdb	1
90	1400	afm_woTemplates_model_4_multimer_v1_pred_18.pdb	1
90	1401	afm_woTemplates_model_4_multimer_v1_pred_25.pdb	1
90	1402	afm_woTemplates_model_4_multimer_v1_pred_33.pdb	1
90	1403	afm_woTemplates_model_4_multimer_v1_pred_44.pdb	1
90	1404	afm_woTemplates_model_4_multimer_v2_pred_26.pdb	1
90	1405	afm_woTemplates_model_4_multimer_v3_pred_65.pdb	1
90	1406	afm_woTemplates_model_5_multimer_v1_pred_1.pdb	1
90	1407	afm_woTemplates_model_5_multimer_v1_pred_10.pdb	1
90	1408	afm_woTemplates_model_5_multimer_v1_pred_15.pdb	1
90	1409	afm_woTemplates_model_5_multimer_v1_pred_17.pdb	1
90	1410	afm_woTemplates_model_5_multimer_v1_pred_22.pdb	1
90	1411	afm_woTemplates_model_5_multimer_v1_pred_23.pdb	1
90	1412	afm_woTemplates_model_5_multimer_v1_pred_24.pdb	1
90	1413	afm_woTemplates_model_5_multimer_v1_pred_25.pdb	1
90	1414	afm_woTemplates_model_5_multimer_v1_pred_28.pdb	1
90	1415	afm_woTemplates_model_5_multimer_v1_pred_29.pdb	1
90	1416	afm_woTemplates_model_5_multimer_v1_pred_30.pdb	1
90	1417	afm_woTemplates_model_5_multimer_v1_pred_33.pdb	1
90	1418	afm_woTemplates_model_5_multimer_v1_pred_38.pdb	1
90	1419	afm_woTemplates_model_5_multimer_v1_pred_42.pdb	1
90	1420	afm_woTemplates_model_5_multimer_v1_pred_43.pdb	1
90	1421	afm_woTemplates_model_5_multimer_v1_pred_5.pdb	1
90	1422	afm_woTemplates_model_5_multimer_v1_pred_51.pdb	1
90	1423	afm_woTemplates_model_5_multimer_v1_pred_53.pdb	1
90	1424	afm_woTemplates_model_5_multimer_v1_pred_54.pdb	1
90	1425	afm_woTemplates_model_5_multimer_v1_pred_56.pdb	1
90	1426	afm_woTemplates_model_5_multimer_v1_pred_6.pdb	1
90	1427	afm_woTemplates_model_5_multimer_v1_pred_60.pdb	1
90	1428	afm_woTemplates_model_5_multimer_v1_pred_62.pdb	1
90	1429	afm_woTemplates_model_5_multimer_v1_pred_63.pdb	1
90	1430	afm_woTemplates_model_5_multimer_v1_pred_65.pdb	1
90	1431	afm_woTemplates_model_5_multimer_v1_pred_7.pdb	1
90	1432	afm_woTemplates_model_5_multimer_v2_pred_26.pdb	1
90	1433	afm_woTemplates_model_5_multimer_v2_pred_41.pdb	1
90	1434	afm_woTemplates_model_5_multimer_v2_pred_56.pdb	1
90	1435	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_20.pdb	1
90	1436	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_22.pdb	1
90	1437	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_3.pdb	1
90	1438	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_40.pdb	1
90	1439	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_41.pdb	1
90	1440	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_49.pdb	1
90	1441	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_51.pdb	1
90	1442	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_55.pdb	1
90	1443	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_58.pdb	1
90	1444	cf_dropout_full_woTemplates_model_1_multimer_v1_pred_66.pdb	1
90	1445	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_35.pdb	1
90	1446	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_47.pdb	1
90	1447	cf_dropout_full_woTemplates_model_1_multimer_v2_pred_5.pdb	1
90	1448	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_15.pdb	1
90	1449	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_20.pdb	1
90	1450	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_23.pdb	1
90	1451	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb	1
90	1452	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_32.pdb	1
90	1453	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_38.pdb	1
90	1454	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_42.pdb	1
90	1455	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_45.pdb	1
90	1456	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_47.pdb	1
90	1457	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_51.pdb	1
90	1458	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_55.pdb	1
90	1459	cf_dropout_full_woTemplates_model_2_multimer_v1_pred_66.pdb	1
90	1460	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_26.pdb	1
90	1461	cf_dropout_full_woTemplates_model_2_multimer_v2_pred_57.pdb	1
